rank,uid,title,year,venue,url,problem_claimed,actual_mechanism,hidden_assumptions,variables_treated_as_fixed,failure_modes_ignored,what_it_makes_less_novel,what_it_leaves_open
49,doi:10.3390/rs18020282,UGFF-VLM: Uncertainty-Guided and Frequency-Fused Vision-Language Model for Remote Sensing Farmland Segmentation,2026,Remote Sensing,https://doi.org/10.3390/rs18020282,Addresses robot world-model reliability or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,World model uncertainty bloat keeps action-critical alternatives explicit until a physical observation collapses them.
50,doi:10.3390/app10051665,Contingent Task and Motion Planning under Uncertainty for Human–Robot Interactions,2020,Applied Sciences,https://doi.org/10.3390/app10051665,Addresses robot world-model reliability or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,World model uncertainty bloat keeps action-critical alternatives explicit until a physical observation collapses them.
51,arxiv:2207.10106v2,World Robot Challenge 2020 -- Partner Robot: A Data-Driven Approach for Room Tidying with Mobile Manipulator,2022,arXiv,http://arxiv.org/abs/2207.10106v2,Addresses robot world-model reliability or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,World model uncertainty bloat keeps action-critical alternatives explicit until a physical observation collapses them.
52,doi:10.21203/rs.3.rs-4834886/v1,Boosting Long-term Factuality in Large Language Model with Real-World Entity Queries,,,https://doi.org/10.21203/rs.3.rs-4834886/v1,Addresses robot world-model reliability or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,World model uncertainty bloat keeps action-critical alternatives explicit until a physical observation collapses them.
53,doi:10.2139/ssrn.6461838,Complexity-Aware In-Context Retrieval for Reliable Large Language Model Execution in Tabular Data Analytics,,,https://doi.org/10.2139/ssrn.6461838,Addresses robot world-model reliability or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,World model uncertainty bloat keeps action-critical alternatives explicit until a physical observation collapses them.
54,doi:10.1101/2024.04.17.24305971,Can Large Language Models Provide Emergency Medical Help Where There Is No Ambulance? A Comparative Study on Large Language Model Understanding of Emergency Medical Scenarios in Resource-Constrained Settings,,,https://doi.org/10.1101/2024.04.17.24305971,Addresses robot world-model reliability or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,World model uncertainty bloat keeps action-critical alternatives explicit until a physical observation collapses them.
55,doi:10.1115/detc2016-59884,Optimization-Based Design for Specific Bistable Mechanics of Compliant Mechanisms,2016,Volume 5A: 40th Mechanisms and Robotics Conference,https://doi.org/10.1115/detc2016-59884,Addresses robot world-model reliability or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,World model uncertainty bloat keeps action-critical alternatives explicit until a physical observation collapses them.
56,arxiv:2604.07430v1,HY-Embodied-0.5: Embodied Foundation Models for Real-World Agents,2026,arXiv,http://arxiv.org/abs/2604.07430v1,Addresses robot world-model reliability or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,World model uncertainty bloat keeps action-critical alternatives explicit until a physical observation collapses them.
57,arxiv:2502.19645v2,Fine-Tuning Vision-Language-Action Models: Optimizing Speed and Success,2025,arXiv,http://arxiv.org/abs/2502.19645v2,Addresses robot world-model reliability or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,World model uncertainty bloat keeps action-critical alternatives explicit until a physical observation collapses them.
58,arxiv:2603.12510v3,Red-Teaming Vision-Language-Action Models via Quality Diversity Prompt Generation for Robust Robot Policies,2026,arXiv,http://arxiv.org/abs/2603.12510v3,Addresses robot world-model reliability or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,World model uncertainty bloat keeps action-critical alternatives explicit until a physical observation collapses them.
59,arxiv:2605.19209v1,Graph Neural Planning and Predictive Control for Multi-Robot Communication-Constrained Unlabeled Motion Planning,2026,arXiv,http://arxiv.org/abs/2605.19209v1,Addresses robot world-model reliability or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,World model uncertainty bloat keeps action-critical alternatives explicit until a physical observation collapses them.
60,doi:10.1049/iet-cvi.2018.5020,Depth‐based end‐to‐end deep network for human action recognition,2019,IET Computer Vision,https://doi.org/10.1049/iet-cvi.2018.5020,Addresses robot world-model reliability or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,World model uncertainty bloat keeps action-critical alternatives explicit until a physical observation collapses them.
61,doi:10.3982/ecta18009,Model and Predictive Uncertainty: A Foundation for Smooth Ambiguity Preferences,2022,Econometrica,https://doi.org/10.3982/ecta18009,Addresses robot world-model reliability or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,World model uncertainty bloat keeps action-critical alternatives explicit until a physical observation collapses them.
62,doi:10.1002/rnc.6808,Safe hierarchical model predictive control and planning for autonomous systems,2025,International Journal of Robust and Nonlinear Control,https://doi.org/10.1002/rnc.6808,Addresses robot world-model reliability or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,World model uncertainty bloat keeps action-critical alternatives explicit until a physical observation collapses them.
63,doi:10.52783/jisem.v10i50s.10219,Self-Supervised Learning for Generalizable AI: Bridging the Gap Between Pretraining and Real-World Deployment,2025,Journal of Information Systems Engineering and Management,https://doi.org/10.52783/jisem.v10i50s.10219,Addresses robot world-model reliability or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,World model uncertainty bloat keeps action-critical alternatives explicit until a physical observation collapses them.
64,doi:10.3390/fluids9090216,"Deep Reinforcement Learning for Fluid Mechanics: Control, Optimization, and Automation",2024,Fluids,https://doi.org/10.3390/fluids9090216,Addresses robot world-model reliability or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,World model uncertainty bloat keeps action-critical alternatives explicit until a physical observation collapses them.
65,doi:10.31181/sor31202651,Review of Probabilistic HyperGraph and Probabilistic SuperHyperGraph,2026,Spectrum of Operational Research,https://doi.org/10.31181/sor31202651,Addresses robot world-model reliability or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,World model uncertainty bloat keeps action-critical alternatives explicit until a physical observation collapses them.
66,doi:10.59641/k3n9h0i1j2,Breathing Water in a Warming World. Principles and Applications of the Gill-Oxygen Limitation Theory,2026,,https://doi.org/10.59641/k3n9h0i1j2,Addresses robot world-model reliability or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,World model uncertainty bloat keeps action-critical alternatives explicit until a physical observation collapses them.
67,doi:10.1080/00051144.2020.1794192,Advanced sensor-based maintenance in real-world exemplary cases,2020,Automatika,https://doi.org/10.1080/00051144.2020.1794192,Addresses robot world-model reliability or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,World model uncertainty bloat keeps action-critical alternatives explicit until a physical observation collapses them.
68,doi:10.1145/3626705.3627775,"Conversational Interfaces in IoT Ecosystems: Where We Are, What Is Still Missing",2023,,https://doi.org/10.1145/3626705.3627775,Addresses robot world-model reliability or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,World model uncertainty bloat keeps action-critical alternatives explicit until a physical observation collapses them.
69,doi:10.2478/s13230-012-0020-5,VisGraB: A Benchmark for Vision-Based Grasping,2012,"Paladyn, Journal of Behavioral Robotics",https://doi.org/10.2478/s13230-012-0020-5,Addresses robot world-model reliability or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,World model uncertainty bloat keeps action-critical alternatives explicit until a physical observation collapses them.
70,doi:10.1016/bs.adcom.2023.06.004,Addressing uncertainty challenges for autonomous driving in real-world environments,2024,Advances in Computers Artificial Intelligence and Machine Learning for Open-world Novelty,https://doi.org/10.1016/bs.adcom.2023.06.004,Addresses robot world-model reliability or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,World model uncertainty bloat keeps action-critical alternatives explicit until a physical observation collapses them.
71,doi:10.1016/j.probengmech.2020.103102,Geometrical uncertainty in mechanics and random curves in space,2020,Probabilistic Engineering Mechanics,https://doi.org/10.1016/j.probengmech.2020.103102,Addresses robot world-model reliability or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,World model uncertainty bloat keeps action-critical alternatives explicit until a physical observation collapses them.
72,doi:10.48550/arxiv.2402.05200,Are LLMs Ready for Real-World Materials Discovery?,2024,arXiv (Cornell University),https://doi.org/10.48550/arxiv.2402.05200,Addresses robot world-model reliability or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,World model uncertainty bloat keeps action-critical alternatives explicit until a physical observation collapses them.
73,doi:10.1109/tro.2022.3216068,Robust Task Scheduling for Heterogeneous Robot Teams Under Capability Uncertainty,2022,IEEE Transactions on Robotics,https://doi.org/10.1109/tro.2022.3216068,Addresses robot world-model reliability or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,World model uncertainty bloat keeps action-critical alternatives explicit until a physical observation collapses them.
74,doi:10.2139/ssrn.6307878,"Open-World Reliability for Vision Foundation Models: A Compliance and Audit Framework for Robustness, Shift Awareness, and Category Discovery",,,https://doi.org/10.2139/ssrn.6307878,Addresses robot world-model reliability or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,World model uncertainty bloat keeps action-critical alternatives explicit until a physical observation collapses them.
75,doi:10.3390/geotechnics6010006,Investigating the Uncertainty Quantification of Failure of Shallow Foundation of Cohesionless Soils Through Drucker–Prager Constitutive Model and Probabilistic FEM,2026,Geotechnics,https://doi.org/10.3390/geotechnics6010006,Addresses robot world-model reliability or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,World model uncertainty bloat keeps action-critical alternatives explicit until a physical observation collapses them.
76,doi:10.1177/0021998313484075,A constitutive ply model for stiffness degradation and plastic strain accumulation: Its application to the Third World Wide Failure Exercise (Part A),2013,Journal of Composite Materials,https://doi.org/10.1177/0021998313484075,Addresses robot world-model reliability or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,World model uncertainty bloat keeps action-critical alternatives explicit until a physical observation collapses them.
77,doi:10.1353/wp.2005.0004,Interstate Peacekeeping: Causal Mechanisms and Empirical Effects,2004,World Politics,https://doi.org/10.1353/wp.2005.0004,Addresses robot world-model reliability or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,World model uncertainty bloat keeps action-critical alternatives explicit until a physical observation collapses them.
78,doi:10.37489/2782-3784-myrwd-22.,Quality assessment of real-world data,2023,Real-World Data & Evidence,https://doi.org/10.37489/2782-3784-myrwd-22.,Addresses robot world-model reliability or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,World model uncertainty bloat keeps action-critical alternatives explicit until a physical observation collapses them.
79,doi:10.3390/rs13214481,Drone-Based Autonomous Motion Planning System for Outdoor Environments under Object Detection Uncertainty,2021,Remote Sensing,https://doi.org/10.3390/rs13214481,Addresses robot world-model reliability or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,World model uncertainty bloat keeps action-critical alternatives explicit until a physical observation collapses them.
80,doi:10.1126/scirobotics.ads5033,Precise and dexterous robotic manipulation via human-in-the-loop reinforcement learning,2025,Science Robotics,https://doi.org/10.1126/scirobotics.ads5033,Addresses robot world-model reliability or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,World model uncertainty bloat keeps action-critical alternatives explicit until a physical observation collapses them.
81,arxiv:2605.29360v1,MiraBench: Evaluating Action-Conditioned Reliability in Robotic World Models,2026,arXiv,http://arxiv.org/abs/2605.29360v1,Addresses robot world-model reliability or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,World model uncertainty bloat keeps action-critical alternatives explicit until a physical observation collapses them.
82,doi:10.1109/romoco60539.2024.10604306,A Framework for Joint Grasp and Motion Planning in Confined Spaces,2025,arXiv,http://arxiv.org/abs/2505.07259v1,Addresses robot world-model reliability or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,World model uncertainty bloat keeps action-critical alternatives explicit until a physical observation collapses them.
83,arxiv:2512.00797v1,Transforming Monolithic Foundation Models into Embodied Multi-Agent Architectures for Human-Robot Collaboration,2025,arXiv,http://arxiv.org/abs/2512.00797v1,Addresses robot world-model reliability or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,World model uncertainty bloat keeps action-critical alternatives explicit until a physical observation collapses them.
84,arxiv:2511.05397v1,EveryDayVLA: A Vision-Language-Action Model for Affordable Robotic Manipulation,2025,arXiv,http://arxiv.org/abs/2511.05397v1,Addresses robot world-model reliability or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,World model uncertainty bloat keeps action-critical alternatives explicit until a physical observation collapses them.
85,arxiv:2509.19480v1,OmniVLA: An Omni-Modal Vision-Language-Action Model for Robot Navigation,2025,arXiv,http://arxiv.org/abs/2509.19480v1,Addresses robot world-model reliability or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,World model uncertainty bloat keeps action-critical alternatives explicit until a physical observation collapses them.
86,doi:10.1007/s44267-025-00075-0,MIRSAM: multimodal vision-language segment anything model for infrared small target detection,2025,Visual Intelligence,https://doi.org/10.1007/s44267-025-00075-0,Addresses robot world-model reliability or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,World model uncertainty bloat keeps action-critical alternatives explicit until a physical observation collapses them.
87,doi:10.1177/0278364913501564,FIRM: Sampling-based feedback motion-planning under motion uncertainty and imperfect measurements,2014,The International Journal of Robotics Research,https://doi.org/10.1177/0278364913501564,Addresses robot world-model reliability or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,World model uncertainty bloat keeps action-critical alternatives explicit until a physical observation collapses them.
88,doi:10.1145/2157136.2157152,"Seven big ideas in robotics, and how to teach them",2012,,https://doi.org/10.1145/2157136.2157152,Addresses robot world-model reliability or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,World model uncertainty bloat keeps action-critical alternatives explicit until a physical observation collapses them.
89,doi:10.1201/9781003441960-15,Statistical evaluation and calibration of model uncertainty for reliability-based design of soil nail walls,2024,Databases for Data-Centric Geotechnics,https://doi.org/10.1201/9781003441960-15,Addresses robot world-model reliability or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,World model uncertainty bloat keeps action-critical alternatives explicit until a physical observation collapses them.
90,doi:10.52202/079017-2492,TabularBench: Benchmarking Adversarial Robustness for Tabular Deep Learning in Real-world Use-cases,2024,Advances in Neural Information Processing Systems 37,https://doi.org/10.52202/079017-2492,Addresses robot world-model reliability or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,World model uncertainty bloat keeps action-critical alternatives explicit until a physical observation collapses them.
91,doi:10.1332/policypress/9781447352006.003.0007,Policy myopia as a source of policy failure: adaptation and policy learning under deep uncertainty,2020,Policy Learning and Policy Failure,https://doi.org/10.1332/policypress/9781447352006.003.0007,Addresses robot world-model reliability or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,World model uncertainty bloat keeps action-critical alternatives explicit until a physical observation collapses them.
92,doi:10.1038/s41467-025-65970-y,Deep learning predicts real-world electric vehicle direct current charging profiles and durations,2025,Nature Communications,https://doi.org/10.1038/s41467-025-65970-y,Addresses robot world-model reliability or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,World model uncertainty bloat keeps action-critical alternatives explicit until a physical observation collapses them.
93,doi:10.1002/ev.20430,Getting Practical With Causal Mechanisms: The application of Process‐Tracing Under Real‐World Evaluation Constraints,2020,New Directions for Evaluation,https://doi.org/10.1002/ev.20430,Addresses robot world-model reliability or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,World model uncertainty bloat keeps action-critical alternatives explicit until a physical observation collapses them.
94,doi:10.21203/rs.3.rs-1631602/v1,Comparative epidemiology of ivermectin and vaccines against Delta variant based on real-world data and hypothesized mechanisms of ivermectin immunological action,,,https://doi.org/10.21203/rs.3.rs-1631602/v1,Addresses robot world-model reliability or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,World model uncertainty bloat keeps action-critical alternatives explicit until a physical observation collapses them.
95,doi:10.1049/cvi2.12342,Egocentric action anticipation from untrimmed videos,2025,IET Computer Vision,https://doi.org/10.1049/cvi2.12342,Addresses robot world-model reliability or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,World model uncertainty bloat keeps action-critical alternatives explicit until a physical observation collapses them.
96,doi:10.36227/techrxiv.176153407.77398309/v1,From Classical Planning to Learning-Based Task and Motion Planning: A Survey of Intelligent Planning Systems,,,https://doi.org/10.36227/techrxiv.176153407.77398309/v1,Addresses robot world-model reliability or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,World model uncertainty bloat keeps action-critical alternatives explicit until a physical observation collapses them.
97,doi:10.52591/lxai202306186,Impact of Video Length Reduction due to Missing Landmarks on Sign Language Recognition Model,2023,LatinX in AI at Computer Vision and Pattern Recognition Conference 2023,https://doi.org/10.52591/lxai202306186,Addresses robot world-model reliability or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,World model uncertainty bloat keeps action-critical alternatives explicit until a physical observation collapses them.
