seed,split,task,episode,gap_kind,hidden_present,severity,aleatoric_noise,contact_shift,friction_shift,saturation_shift,sensor_dropout,latency,fixture_shift,oracle_success
8,friction_contact_shift,door_latch_backlash,25,friction,1,0.25305,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.72339
8,friction_contact_shift,door_latch_backlash,26,friction,0,0.30307,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.77400
8,friction_contact_shift,door_latch_backlash,27,friction,0,0.24022,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.77400
8,friction_contact_shift,door_latch_backlash,28,friction,0,0.26839,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.77400
8,friction_contact_shift,door_latch_backlash,29,friction,0,0.26350,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.77400
8,friction_contact_shift,door_latch_backlash,30,friction,1,0.20380,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.73324
8,friction_contact_shift,door_latch_backlash,31,latency_hysteresis,1,0.13851,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.74630
9,friction_contact_shift,peg_insertion_contact_mode,0,friction,1,0.25623,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.80275
9,friction_contact_shift,peg_insertion_contact_mode,1,contact_mode,0,0.24163,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.85400
9,friction_contact_shift,peg_insertion_contact_mode,2,friction,0,0.25588,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.85400
9,friction_contact_shift,peg_insertion_contact_mode,3,friction,0,0.29216,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.85400
9,friction_contact_shift,peg_insertion_contact_mode,4,latency_hysteresis,0,0.23049,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.85400
9,friction_contact_shift,peg_insertion_contact_mode,5,contact_mode,0,0.16913,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.85400
9,friction_contact_shift,peg_insertion_contact_mode,6,latent_fixture,1,0.29797,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.79441
9,friction_contact_shift,peg_insertion_contact_mode,7,latent_fixture,1,0.19199,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.81560
9,friction_contact_shift,peg_insertion_contact_mode,8,contact_mode,0,0.30840,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.85400
9,friction_contact_shift,peg_insertion_contact_mode,9,latent_fixture,0,0.27510,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.85400
9,friction_contact_shift,peg_insertion_contact_mode,10,contact_mode,0,0.20952,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.85400
9,friction_contact_shift,peg_insertion_contact_mode,11,contact_mode,1,0.25258,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.80348
9,friction_contact_shift,peg_insertion_contact_mode,12,sensor_dropout,1,0.19821,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.81436
9,friction_contact_shift,peg_insertion_contact_mode,13,actuator_saturation,1,0.21998,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.81000
9,friction_contact_shift,peg_insertion_contact_mode,14,contact_mode,0,0.21742,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.85400
9,friction_contact_shift,peg_insertion_contact_mode,15,contact_mode,1,0.22152,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.80970
9,friction_contact_shift,peg_insertion_contact_mode,16,actuator_saturation,0,0.22474,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.85400
9,friction_contact_shift,peg_insertion_contact_mode,17,latency_hysteresis,0,0.27367,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.85400
9,friction_contact_shift,peg_insertion_contact_mode,18,latent_fixture,1,0.30901,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.79220
9,friction_contact_shift,peg_insertion_contact_mode,19,contact_mode,0,0.22264,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.85400
9,friction_contact_shift,peg_insertion_contact_mode,20,contact_mode,0,0.21347,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.85400
9,friction_contact_shift,peg_insertion_contact_mode,21,friction,1,0.21463,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.81107
9,friction_contact_shift,peg_insertion_contact_mode,22,contact_mode,1,0.26418,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.80116
9,friction_contact_shift,peg_insertion_contact_mode,23,contact_mode,0,0.28193,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.85400
9,friction_contact_shift,peg_insertion_contact_mode,24,sensor_dropout,1,0.18203,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.81759
9,friction_contact_shift,peg_insertion_contact_mode,25,contact_mode,0,0.25876,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.85400
9,friction_contact_shift,peg_insertion_contact_mode,26,friction,1,0.29493,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.79501
9,friction_contact_shift,peg_insertion_contact_mode,27,friction,0,0.23219,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.85400
9,friction_contact_shift,peg_insertion_contact_mode,28,friction,1,0.26495,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.80101
9,friction_contact_shift,peg_insertion_contact_mode,29,friction,1,0.23771,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.80646
9,friction_contact_shift,peg_insertion_contact_mode,30,contact_mode,0,0.15840,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.85400
9,friction_contact_shift,peg_insertion_contact_mode,31,latent_fixture,0,0.22484,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.85400
9,friction_contact_shift,drawer_pull_stiction,0,friction,1,0.24953,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.77409
9,friction_contact_shift,drawer_pull_stiction,1,sensor_dropout,0,0.25840,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.82400
9,friction_contact_shift,drawer_pull_stiction,2,friction,0,0.25596,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.82400
9,friction_contact_shift,drawer_pull_stiction,3,sensor_dropout,0,0.26006,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.82400
9,friction_contact_shift,drawer_pull_stiction,4,friction,1,0.20750,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.78250
9,friction_contact_shift,drawer_pull_stiction,5,latent_fixture,1,0.12748,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.79850
9,friction_contact_shift,drawer_pull_stiction,6,actuator_saturation,1,0.26951,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.77010
9,friction_contact_shift,drawer_pull_stiction,7,friction,1,0.22017,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.77997
9,friction_contact_shift,drawer_pull_stiction,8,sensor_dropout,0,0.30076,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.82400
9,friction_contact_shift,drawer_pull_stiction,9,friction,0,0.26210,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.82400
9,friction_contact_shift,drawer_pull_stiction,10,contact_mode,1,0.26141,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.77172
9,friction_contact_shift,drawer_pull_stiction,11,friction,1,0.26475,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.77105
9,friction_contact_shift,drawer_pull_stiction,12,latency_hysteresis,0,0.22641,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.82400
9,friction_contact_shift,drawer_pull_stiction,13,friction,1,0.20488,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.78302
9,friction_contact_shift,drawer_pull_stiction,14,latency_hysteresis,1,0.17712,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.78858
9,friction_contact_shift,drawer_pull_stiction,15,friction,1,0.20635,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.78273
9,friction_contact_shift,drawer_pull_stiction,16,sensor_dropout,0,0.23334,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.82400
9,friction_contact_shift,drawer_pull_stiction,17,friction,1,0.16514,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.79097
9,friction_contact_shift,drawer_pull_stiction,18,friction,1,0.27246,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.76951
9,friction_contact_shift,drawer_pull_stiction,19,friction,0,0.26792,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.82400
9,friction_contact_shift,drawer_pull_stiction,20,friction,0,0.16812,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.82400
9,friction_contact_shift,drawer_pull_stiction,21,actuator_saturation,1,0.32317,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.75937
9,friction_contact_shift,drawer_pull_stiction,22,latency_hysteresis,1,0.33851,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.75630
9,friction_contact_shift,drawer_pull_stiction,23,latent_fixture,1,0.25487,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.77303
9,friction_contact_shift,drawer_pull_stiction,24,contact_mode,0,0.29556,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.82400
9,friction_contact_shift,drawer_pull_stiction,25,latency_hysteresis,0,0.34690,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.82400
9,friction_contact_shift,drawer_pull_stiction,26,friction,1,0.31095,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.76181
9,friction_contact_shift,drawer_pull_stiction,27,contact_mode,0,0.19045,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.82400
9,friction_contact_shift,drawer_pull_stiction,28,latency_hysteresis,1,0.23313,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.77737
9,friction_contact_shift,drawer_pull_stiction,29,contact_mode,1,0.18991,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.78602
9,friction_contact_shift,drawer_pull_stiction,30,contact_mode,1,0.25069,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.77386
9,friction_contact_shift,drawer_pull_stiction,31,contact_mode,0,0.25632,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.82400
9,friction_contact_shift,block_push_patch_shift,0,actuator_saturation,1,0.23265,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.75747
9,friction_contact_shift,block_push_patch_shift,1,latency_hysteresis,1,0.25862,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.75228
9,friction_contact_shift,block_push_patch_shift,2,contact_mode,1,0.14795,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.77441
9,friction_contact_shift,block_push_patch_shift,3,contact_mode,1,0.18843,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.76631
9,friction_contact_shift,block_push_patch_shift,4,friction,1,0.22809,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.75838
9,friction_contact_shift,block_push_patch_shift,5,friction,1,0.21820,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.76036
9,friction_contact_shift,block_push_patch_shift,6,latency_hysteresis,0,0.30143,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.80400
9,friction_contact_shift,block_push_patch_shift,7,actuator_saturation,1,0.25659,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.75268
9,friction_contact_shift,block_push_patch_shift,8,contact_mode,0,0.21494,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.80400
9,friction_contact_shift,block_push_patch_shift,9,friction,1,0.27125,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.74975
9,friction_contact_shift,block_push_patch_shift,10,friction,1,0.17681,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.76864
9,friction_contact_shift,block_push_patch_shift,11,friction,1,0.26387,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.75123
9,friction_contact_shift,block_push_patch_shift,12,latent_fixture,0,0.20187,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.80400
9,friction_contact_shift,block_push_patch_shift,13,sensor_dropout,0,0.23802,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.80400
9,friction_contact_shift,block_push_patch_shift,14,contact_mode,0,0.24968,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.80400
9,friction_contact_shift,block_push_patch_shift,15,friction,0,0.20981,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.80400
9,friction_contact_shift,block_push_patch_shift,16,contact_mode,0,0.24425,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.80400
9,friction_contact_shift,block_push_patch_shift,17,contact_mode,1,0.20399,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.76320
9,friction_contact_shift,block_push_patch_shift,18,friction,0,0.19448,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.80400
9,friction_contact_shift,block_push_patch_shift,19,contact_mode,1,0.26900,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.75020
9,friction_contact_shift,block_push_patch_shift,20,sensor_dropout,1,0.27297,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.74941
9,friction_contact_shift,block_push_patch_shift,21,friction,0,0.20178,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.80400
9,friction_contact_shift,block_push_patch_shift,22,friction,0,0.23050,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.80400
9,friction_contact_shift,block_push_patch_shift,23,contact_mode,1,0.26982,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.75004
9,friction_contact_shift,block_push_patch_shift,24,friction,0,0.29234,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.80400
9,friction_contact_shift,block_push_patch_shift,25,friction,1,0.22875,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.75825
9,friction_contact_shift,block_push_patch_shift,26,friction,1,0.26360,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.75128
9,friction_contact_shift,block_push_patch_shift,27,friction,1,0.28951,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.74610
9,friction_contact_shift,block_push_patch_shift,28,actuator_saturation,0,0.21577,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.80400
9,friction_contact_shift,block_push_patch_shift,29,latency_hysteresis,0,0.22493,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.80400
9,friction_contact_shift,block_push_patch_shift,30,contact_mode,0,0.26684,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.80400
9,friction_contact_shift,block_push_patch_shift,31,friction,0,0.31253,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.80400
9,friction_contact_shift,cable_routing_latent_snag,0,friction,0,0.23416,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.76400
9,friction_contact_shift,cable_routing_latent_snag,1,friction,0,0.30001,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.76400
9,friction_contact_shift,cable_routing_latent_snag,2,friction,0,0.28163,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.76400
9,friction_contact_shift,cable_routing_latent_snag,3,contact_mode,1,0.29552,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.70490
9,friction_contact_shift,cable_routing_latent_snag,4,friction,1,0.22001,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.72000
9,friction_contact_shift,cable_routing_latent_snag,5,contact_mode,1,0.18806,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.72639
9,friction_contact_shift,cable_routing_latent_snag,6,latency_hysteresis,1,0.18348,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.72730
9,friction_contact_shift,cable_routing_latent_snag,7,latency_hysteresis,0,0.23712,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.76400
9,friction_contact_shift,cable_routing_latent_snag,8,latency_hysteresis,1,0.23621,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.71676
9,friction_contact_shift,cable_routing_latent_snag,9,sensor_dropout,1,0.23772,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.71646
9,friction_contact_shift,cable_routing_latent_snag,10,actuator_saturation,0,0.23206,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.76400
9,friction_contact_shift,cable_routing_latent_snag,11,contact_mode,0,0.18351,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.76400
9,friction_contact_shift,cable_routing_latent_snag,12,friction,0,0.24651,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.76400
9,friction_contact_shift,cable_routing_latent_snag,13,friction,1,0.22995,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.71801
9,friction_contact_shift,cable_routing_latent_snag,14,friction,1,0.18975,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.72605
9,friction_contact_shift,cable_routing_latent_snag,15,latent_fixture,0,0.24232,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.76400
9,friction_contact_shift,cable_routing_latent_snag,16,actuator_saturation,0,0.28316,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.76400
9,friction_contact_shift,cable_routing_latent_snag,17,friction,0,0.29774,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.76400
9,friction_contact_shift,cable_routing_latent_snag,18,friction,0,0.23868,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.76400
9,friction_contact_shift,cable_routing_latent_snag,19,latent_fixture,0,0.21411,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.76400
9,friction_contact_shift,cable_routing_latent_snag,20,latent_fixture,1,0.20341,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.72332
9,friction_contact_shift,cable_routing_latent_snag,21,friction,0,0.20003,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.76400
9,friction_contact_shift,cable_routing_latent_snag,22,actuator_saturation,1,0.29037,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.70593
9,friction_contact_shift,cable_routing_latent_snag,23,actuator_saturation,1,0.19078,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.72584
9,friction_contact_shift,cable_routing_latent_snag,24,friction,0,0.25791,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.76400
9,friction_contact_shift,cable_routing_latent_snag,25,contact_mode,1,0.23890,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.71622
9,friction_contact_shift,cable_routing_latent_snag,26,friction,0,0.33201,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.76400
9,friction_contact_shift,cable_routing_latent_snag,27,friction,1,0.18538,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.72692
9,friction_contact_shift,cable_routing_latent_snag,28,actuator_saturation,1,0.17383,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.72923
9,friction_contact_shift,cable_routing_latent_snag,29,actuator_saturation,0,0.24602,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.76400
9,friction_contact_shift,cable_routing_latent_snag,30,friction,1,0.22043,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.71991
9,friction_contact_shift,cable_routing_latent_snag,31,friction,1,0.30284,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.70343
9,friction_contact_shift,suction_cup_seal_break,0,contact_mode,1,0.17905,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.74819
9,friction_contact_shift,suction_cup_seal_break,1,actuator_saturation,0,0.19457,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.78400
9,friction_contact_shift,suction_cup_seal_break,2,latent_fixture,0,0.29685,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.78400
9,friction_contact_shift,suction_cup_seal_break,3,actuator_saturation,1,0.24229,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.73554
9,friction_contact_shift,suction_cup_seal_break,4,friction,0,0.22334,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.78400
9,friction_contact_shift,suction_cup_seal_break,5,friction,1,0.25475,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.73305
9,friction_contact_shift,suction_cup_seal_break,6,friction,1,0.28226,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.72755
9,friction_contact_shift,suction_cup_seal_break,7,friction,1,0.22127,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.73975
9,friction_contact_shift,suction_cup_seal_break,8,friction,0,0.14321,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.78400
9,friction_contact_shift,suction_cup_seal_break,9,friction,0,0.21510,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.78400
9,friction_contact_shift,suction_cup_seal_break,10,friction,0,0.28196,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.78400
9,friction_contact_shift,suction_cup_seal_break,11,contact_mode,0,0.18899,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.78400
9,friction_contact_shift,suction_cup_seal_break,12,contact_mode,1,0.27333,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.72933
9,friction_contact_shift,suction_cup_seal_break,13,friction,1,0.24664,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.73467
9,friction_contact_shift,suction_cup_seal_break,14,actuator_saturation,0,0.21262,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.78400
9,friction_contact_shift,suction_cup_seal_break,15,latency_hysteresis,0,0.24106,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.78400
9,friction_contact_shift,suction_cup_seal_break,16,friction,1,0.18959,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.74608
9,friction_contact_shift,suction_cup_seal_break,17,friction,0,0.24249,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.78400
9,friction_contact_shift,suction_cup_seal_break,18,contact_mode,0,0.27776,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.78400
9,friction_contact_shift,suction_cup_seal_break,19,contact_mode,0,0.20517,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.78400
9,friction_contact_shift,suction_cup_seal_break,20,contact_mode,0,0.23028,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.78400
9,friction_contact_shift,suction_cup_seal_break,21,latency_hysteresis,1,0.20881,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.74224
9,friction_contact_shift,suction_cup_seal_break,22,actuator_saturation,1,0.26469,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.73106
9,friction_contact_shift,suction_cup_seal_break,23,contact_mode,0,0.21690,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.78400
9,friction_contact_shift,suction_cup_seal_break,24,friction,0,0.25692,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.78400
9,friction_contact_shift,suction_cup_seal_break,25,friction,1,0.27314,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.72937
9,friction_contact_shift,suction_cup_seal_break,26,contact_mode,0,0.22616,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.78400
9,friction_contact_shift,suction_cup_seal_break,27,actuator_saturation,1,0.28311,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.72738
9,friction_contact_shift,suction_cup_seal_break,28,friction,1,0.20565,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.74287
9,friction_contact_shift,suction_cup_seal_break,29,friction,0,0.14134,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.78400
9,friction_contact_shift,suction_cup_seal_break,30,friction,1,0.17709,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.74858
9,friction_contact_shift,suction_cup_seal_break,31,contact_mode,0,0.17122,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.78400
9,friction_contact_shift,door_latch_backlash,0,friction,0,0.25530,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.77400
9,friction_contact_shift,door_latch_backlash,1,friction,1,0.29002,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.71600
9,friction_contact_shift,door_latch_backlash,2,contact_mode,0,0.21632,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.77400
9,friction_contact_shift,door_latch_backlash,3,latent_fixture,1,0.33547,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.70691
9,friction_contact_shift,door_latch_backlash,4,contact_mode,1,0.12380,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.74924
9,friction_contact_shift,door_latch_backlash,5,friction,1,0.20557,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.73289
9,friction_contact_shift,door_latch_backlash,6,friction,1,0.19867,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.73427
9,friction_contact_shift,door_latch_backlash,7,actuator_saturation,1,0.16547,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.74091
9,friction_contact_shift,door_latch_backlash,8,contact_mode,0,0.25602,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.77400
9,friction_contact_shift,door_latch_backlash,9,actuator_saturation,0,0.18973,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.77400
9,friction_contact_shift,door_latch_backlash,10,friction,1,0.22209,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.72958
9,friction_contact_shift,door_latch_backlash,11,friction,1,0.27155,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.71969
9,friction_contact_shift,door_latch_backlash,12,latency_hysteresis,1,0.24113,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.72577
9,friction_contact_shift,door_latch_backlash,13,contact_mode,0,0.26457,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.77400
9,friction_contact_shift,door_latch_backlash,14,friction,0,0.22279,0.10000,0.27000,0.31000,0.05000,0.06000,0.05000,0.06000,0.77400
