stress_axis,stress_level,method,seed,rows,task_success,hidden_mechanism_f1,false_abstention,unsafe_action,repair_precision,calibration_error,bloat_index,probe_efficiency,intervention_cost,oracle_regret,deployment_risk,robust_utility
contact_friction_shift,0.8,oracle_mechanics_repair,4,120,0.65000,0.78723,0.07500,0.10833,0.55814,0.10403,0.12204,0.94737,0.08985,0.09031,0.18750,0.37727
contact_friction_shift,0.8,oracle_mechanics_repair,5,120,0.70833,0.80220,0.03333,0.06667,0.50000,0.09990,0.11380,0.95000,0.09093,0.06463,0.18054,0.51996
contact_friction_shift,0.8,oracle_mechanics_repair,6,120,0.67500,0.69939,0.06667,0.06667,0.43678,0.09872,0.12499,0.95833,0.09343,0.06967,0.17561,0.46542
contact_friction_shift,0.8,oracle_mechanics_repair,7,120,0.72500,0.76596,0.03333,0.11667,0.50549,0.09889,0.12341,1.00000,0.08885,0.08184,0.19173,0.46435
contact_friction_shift,0.8,oracle_mechanics_repair,8,120,0.62500,0.76923,0.07500,0.12500,0.49425,0.10182,0.12554,1.00000,0.08718,0.10282,0.18865,0.32568
contact_friction_shift,0.8,oracle_mechanics_repair,9,120,0.70000,0.77348,0.06667,0.08333,0.53933,0.10225,0.11994,1.00000,0.09202,0.08634,0.17866,0.46395
contact_friction_shift,0.8,residual_dynamics_repair,0,120,0.55000,0.55738,0.07500,0.16667,0.22727,0.14474,0.40611,0.62500,0.05923,0.14671,0.30601,0.10923
contact_friction_shift,0.8,residual_dynamics_repair,1,120,0.45000,0.57778,0.10000,0.20000,0.27778,0.14707,0.41914,0.70000,0.05807,0.17178,0.31794,-0.05824
contact_friction_shift,0.8,residual_dynamics_repair,2,120,0.48333,0.53435,0.06667,0.21667,0.46341,0.14351,0.41084,0.42857,0.05765,0.15475,0.30411,-0.02062
contact_friction_shift,0.8,residual_dynamics_repair,3,120,0.53333,0.56296,0.09167,0.16667,0.26087,0.14531,0.41398,0.66667,0.06457,0.16132,0.31400,0.07458
contact_friction_shift,0.8,residual_dynamics_repair,4,120,0.50833,0.53333,0.09167,0.16667,0.37838,0.14795,0.42021,0.70000,0.05990,0.17194,0.31246,0.04455
contact_friction_shift,0.8,residual_dynamics_repair,5,120,0.54167,0.53659,0.06667,0.15833,0.36111,0.14920,0.41219,0.35714,0.05907,0.13651,0.30544,0.11800
contact_friction_shift,0.8,residual_dynamics_repair,6,120,0.55000,0.46465,0.06667,0.21667,0.26471,0.15256,0.41090,0.42857,0.05807,0.13286,0.29268,0.05575
contact_friction_shift,0.8,residual_dynamics_repair,7,120,0.47500,0.50746,0.06667,0.25000,0.42500,0.14207,0.41031,0.54545,0.05748,0.14553,0.30837,-0.06627
contact_friction_shift,0.8,residual_dynamics_repair,8,120,0.50000,0.61314,0.06667,0.19167,0.25000,0.14485,0.40399,0.68750,0.06190,0.14552,0.30988,0.03201
contact_friction_shift,0.8,residual_dynamics_repair,9,120,0.53333,0.52893,0.06667,0.20000,0.28205,0.14625,0.41619,0.28571,0.05398,0.14199,0.31109,0.05563
contact_friction_shift,0.8,robust_mpc_fallback,0,120,0.59167,0.25000,0.07500,0.09167,0.66667,0.21896,0.51625,0.50000,0.03740,0.11708,0.26448,0.23413
contact_friction_shift,0.8,robust_mpc_fallback,1,120,0.50833,0.16842,0.07500,0.10000,0.25000,0.21452,0.53795,0.33333,0.04065,0.14035,0.27351,0.12279
contact_friction_shift,0.8,robust_mpc_fallback,2,120,0.54167,0.08889,0.06667,0.11667,0.00000,0.21609,0.53609,0.00000,0.03515,0.12947,0.27334,0.14622
contact_friction_shift,0.8,robust_mpc_fallback,3,120,0.51667,0.15385,0.05000,0.11667,0.00000,0.21550,0.53170,1.00000,0.03615,0.12465,0.26903,0.13180
contact_friction_shift,0.8,robust_mpc_fallback,4,120,0.54167,0.16667,0.09167,0.08333,0.80000,0.21828,0.53386,0.00000,0.03973,0.13328,0.27010,0.17408
contact_friction_shift,0.8,robust_mpc_fallback,5,120,0.53333,0.04819,0.09167,0.05833,0.00000,0.22214,0.53809,0.00000,0.03773,0.12804,0.27344,0.19881
contact_friction_shift,0.8,robust_mpc_fallback,6,120,0.58333,0.21622,0.04167,0.07500,0.00000,0.22405,0.50940,0.00000,0.03290,0.09269,0.25646,0.27596
contact_friction_shift,0.8,robust_mpc_fallback,7,120,0.51667,0.14583,0.05833,0.07500,0.00000,0.21485,0.54041,0.00000,0.03590,0.12613,0.27632,0.17711
contact_friction_shift,0.8,robust_mpc_fallback,8,120,0.58333,0.21505,0.02500,0.12500,0.00000,0.21260,0.52686,0.33333,0.03432,0.10432,0.26970,0.21038
contact_friction_shift,0.8,robust_mpc_fallback,9,120,0.58333,0.19780,0.04167,0.08333,0.50000,0.21616,0.52698,0.00000,0.03415,0.10670,0.26749,0.25392
contact_friction_shift,1.0,active_probe_then_plan,0,120,0.50000,0.65306,0.04167,0.23333,0.37500,0.11704,0.31456,0.59259,0.06725,0.12853,0.28998,0.02215
contact_friction_shift,1.0,active_probe_then_plan,1,120,0.54167,0.58824,0.04167,0.20000,0.38462,0.11541,0.32373,0.55882,0.07267,0.12604,0.29064,0.10230
contact_friction_shift,1.0,active_probe_then_plan,2,120,0.47500,0.72393,0.03333,0.25833,0.38636,0.11365,0.31444,0.65854,0.07842,0.11969,0.29912,-0.02991
contact_friction_shift,1.0,active_probe_then_plan,3,120,0.45833,0.63704,0.07500,0.24167,0.33333,0.11727,0.32640,0.57143,0.08225,0.13368,0.29346,-0.05537
contact_friction_shift,1.0,active_probe_then_plan,4,120,0.52500,0.59155,0.06667,0.20833,0.41935,0.11564,0.32741,0.81081,0.07425,0.15264,0.29677,0.05046
contact_friction_shift,1.0,active_probe_then_plan,5,120,0.50000,0.63309,0.06667,0.20000,0.60000,0.11533,0.31931,0.62791,0.08125,0.12501,0.28537,0.04834
contact_friction_shift,1.0,active_probe_then_plan,6,120,0.55833,0.67123,0.05000,0.20833,0.52381,0.12232,0.30686,0.58974,0.07792,0.11384,0.28027,0.11333
contact_friction_shift,1.0,active_probe_then_plan,7,120,0.55000,0.55882,0.04167,0.22500,0.40541,0.11360,0.33190,0.52174,0.08133,0.12618,0.29690,0.07426
contact_friction_shift,1.0,active_probe_then_plan,8,120,0.38333,0.63514,0.05833,0.28333,0.54348,0.11720,0.31619,0.64865,0.08042,0.13779,0.28697,-0.17336
contact_friction_shift,1.0,active_probe_then_plan,9,120,0.41667,0.65333,0.07500,0.26667,0.41860,0.11459,0.32823,0.63830,0.08842,0.15994,0.30304,-0.14259
contact_friction_shift,1.0,conformal_risk_gate,0,120,0.25000,0.21978,0.36667,0.08333,1.00000,0.30578,0.77360,0.00000,0.06237,0.41148,0.38297,-0.44090
contact_friction_shift,1.0,conformal_risk_gate,1,120,0.28333,0.40000,0.35833,0.10000,0.00000,0.30528,0.76283,0.66667,0.06112,0.38531,0.37903,-0.40946
contact_friction_shift,1.0,conformal_risk_gate,2,120,0.26667,0.29630,0.36667,0.09167,0.00000,0.29958,0.78643,0.25000,0.06337,0.41052,0.39525,-0.43813
contact_friction_shift,1.0,conformal_risk_gate,3,120,0.25000,0.26374,0.45000,0.05000,0.00000,0.31261,0.78067,0.25000,0.06737,0.42324,0.38584,-0.44560
contact_friction_shift,1.0,conformal_risk_gate,4,120,0.32500,0.19149,0.35000,0.09167,0.00000,0.30289,0.78199,0.75000,0.06137,0.39086,0.38820,-0.36156
contact_friction_shift,1.0,conformal_risk_gate,5,120,0.25833,0.37255,0.38333,0.12500,0.00000,0.30343,0.77321,1.00000,0.06145,0.40684,0.38406,-0.48966
contact_friction_shift,1.0,conformal_risk_gate,6,120,0.25833,0.28571,0.34167,0.13333,0.00000,0.30487,0.76663,1.00000,0.06237,0.40164,0.38031,-0.47743
contact_friction_shift,1.0,conformal_risk_gate,7,120,0.27500,0.21277,0.35833,0.08333,0.00000,0.30411,0.77807,0.00000,0.06045,0.39839,0.38664,-0.40689
contact_friction_shift,1.0,conformal_risk_gate,8,120,0.24167,0.46847,0.39167,0.09167,0.25000,0.30305,0.76807,0.00000,0.06878,0.43495,0.38588,-0.48196
contact_friction_shift,1.0,conformal_risk_gate,9,120,0.25833,0.27523,0.26667,0.12500,0.00000,0.29293,0.78100,0.00000,0.05520,0.38364,0.39665,-0.42690
contact_friction_shift,1.0,ensemble_variance_gate,0,120,0.38333,0.33962,0.17500,0.18333,0.22222,0.26711,0.60852,0.71429,0.05102,0.27945,0.37979,-0.23705
contact_friction_shift,1.0,ensemble_variance_gate,1,120,0.37500,0.41905,0.18333,0.14167,0.42857,0.26658,0.59994,0.50000,0.04643,0.26512,0.37762,-0.18673
contact_friction_shift,1.0,ensemble_variance_gate,2,120,0.40833,0.45528,0.22500,0.13333,0.10000,0.26681,0.61913,0.60000,0.05135,0.29927,0.39375,-0.18404
contact_friction_shift,1.0,ensemble_variance_gate,3,120,0.36667,0.43396,0.23333,0.16667,0.60000,0.27158,0.60488,0.33333,0.04960,0.28631,0.37585,-0.26075
contact_friction_shift,1.0,ensemble_variance_gate,4,120,0.38333,0.48333,0.20833,0.15000,0.40000,0.26801,0.61029,0.50000,0.04527,0.28680,0.38664,-0.21234
contact_friction_shift,1.0,ensemble_variance_gate,5,120,0.30000,0.34483,0.22500,0.20000,0.50000,0.26849,0.61939,0.75000,0.04827,0.30439,0.38455,-0.37710
contact_friction_shift,1.0,ensemble_variance_gate,6,120,0.36667,0.33010,0.17500,0.18333,0.00000,0.26852,0.61474,0.50000,0.04543,0.27506,0.38354,-0.25169
contact_friction_shift,1.0,ensemble_variance_gate,7,120,0.40000,0.37500,0.19167,0.12500,0.25000,0.26675,0.61145,0.40000,0.04968,0.29644,0.38124,-0.16300
contact_friction_shift,1.0,ensemble_variance_gate,8,120,0.30833,0.40351,0.20000,0.17500,0.33333,0.26585,0.60984,0.25000,0.04710,0.29729,0.38569,-0.32002
contact_friction_shift,1.0,ensemble_variance_gate,9,120,0.38333,0.42735,0.15833,0.13333,0.60000,0.25885,0.61440,0.25000,0.04543,0.27914,0.39068,-0.16677
contact_friction_shift,1.0,mechanics_gap_auditor_v5,0,120,0.53333,0.68966,0.06667,0.17500,0.33333,0.11786,0.33364,0.82609,0.06955,0.14130,0.27648,0.10532
contact_friction_shift,1.0,mechanics_gap_auditor_v5,1,120,0.53333,0.56164,0.08333,0.17500,0.32000,0.11732,0.34551,0.65385,0.07863,0.14499,0.28016,0.08993
contact_friction_shift,1.0,mechanics_gap_auditor_v5,2,120,0.45833,0.63514,0.09167,0.20833,0.45833,0.11583,0.35087,0.73684,0.07105,0.15008,0.28415,-0.03185
contact_friction_shift,1.0,mechanics_gap_auditor_v5,3,120,0.51667,0.70423,0.05000,0.14167,0.37500,0.11793,0.33239,0.65385,0.06830,0.10791,0.27473,0.15360
contact_friction_shift,1.0,mechanics_gap_auditor_v5,4,120,0.49167,0.67550,0.09167,0.18333,0.35897,0.11711,0.34430,0.80000,0.07238,0.15432,0.28354,0.03224
contact_friction_shift,1.0,mechanics_gap_auditor_v5,5,120,0.54167,0.73939,0.07500,0.20000,0.41176,0.12002,0.31681,0.68750,0.08097,0.12271,0.27453,0.08808
contact_friction_shift,1.0,mechanics_gap_auditor_v5,6,120,0.55000,0.60294,0.09167,0.19167,0.30556,0.11825,0.34771,0.56522,0.07072,0.16169,0.28209,0.07642
contact_friction_shift,1.0,mechanics_gap_auditor_v5,7,120,0.50833,0.57554,0.06667,0.19167,0.39474,0.11503,0.34965,0.64706,0.06388,0.14412,0.28570,0.05555
contact_friction_shift,1.0,mechanics_gap_auditor_v5,8,120,0.52500,0.65789,0.10000,0.13333,0.52778,0.11541,0.34576,0.85185,0.07238,0.14686,0.27762,0.12727
contact_friction_shift,1.0,mechanics_gap_auditor_v5,9,120,0.49167,0.62069,0.05833,0.16667,0.40476,0.11069,0.35786,0.52174,0.07238,0.15794,0.29525,0.06265
contact_friction_shift,1.0,oracle_mechanics_repair,0,120,0.65000,0.80226,0.05833,0.12500,0.46154,0.10690,0.11920,0.93333,0.08935,0.08832,0.18744,0.36579
contact_friction_shift,1.0,oracle_mechanics_repair,1,120,0.65833,0.78261,0.05000,0.10000,0.51579,0.10697,0.10741,1.00000,0.09227,0.07109,0.17673,0.41924
contact_friction_shift,1.0,oracle_mechanics_repair,2,120,0.63333,0.80808,0.05833,0.13333,0.53608,0.10603,0.10984,1.00000,0.09102,0.08183,0.18797,0.34371
contact_friction_shift,1.0,oracle_mechanics_repair,3,120,0.62500,0.77966,0.06667,0.13333,0.41667,0.09909,0.13083,0.90909,0.09177,0.09961,0.19493,0.31751
contact_friction_shift,1.0,oracle_mechanics_repair,4,120,0.62500,0.76667,0.05000,0.13333,0.46316,0.10230,0.12400,0.93750,0.09210,0.09469,0.19318,0.32903
contact_friction_shift,1.0,oracle_mechanics_repair,5,120,0.60000,0.77320,0.05000,0.11667,0.47619,0.10207,0.11895,1.00000,0.09110,0.09737,0.19167,0.32539
contact_friction_shift,1.0,oracle_mechanics_repair,6,120,0.69167,0.74286,0.02500,0.10000,0.46512,0.09875,0.12285,0.90476,0.09002,0.07964,0.18945,0.45638
contact_friction_shift,1.0,oracle_mechanics_repair,7,120,0.66667,0.79096,0.01667,0.12500,0.47872,0.10342,0.11361,0.88462,0.09577,0.06765,0.18751,0.41002
contact_friction_shift,1.0,oracle_mechanics_repair,8,120,0.60000,0.79781,0.10833,0.11667,0.55263,0.10419,0.12608,1.00000,0.08793,0.13117,0.19271,0.28295
contact_friction_shift,1.0,oracle_mechanics_repair,9,120,0.67500,0.83417,0.03333,0.10000,0.57895,0.10732,0.10141,1.00000,0.09077,0.08036,0.18427,0.44140
contact_friction_shift,1.0,residual_dynamics_repair,0,120,0.47500,0.56923,0.09167,0.20833,0.25000,0.14743,0.40910,0.55556,0.06198,0.16904,0.31142,-0.03712
contact_friction_shift,1.0,residual_dynamics_repair,1,120,0.44167,0.50877,0.07500,0.21667,0.23256,0.14949,0.41796,0.53333,0.06398,0.15412,0.31497,-0.06977
contact_friction_shift,1.0,residual_dynamics_repair,2,120,0.45833,0.47059,0.08333,0.16667,0.27027,0.14341,0.42744,0.45455,0.05932,0.16924,0.32353,-0.00232
contact_friction_shift,1.0,residual_dynamics_repair,3,120,0.50000,0.46957,0.06667,0.22500,0.18519,0.14850,0.42172,0.62500,0.05140,0.16568,0.31491,-0.02034
contact_friction_shift,1.0,residual_dynamics_repair,4,120,0.53333,0.44094,0.07500,0.18333,0.23256,0.14481,0.42651,0.40000,0.05582,0.15788,0.31951,0.06209
contact_friction_shift,1.0,residual_dynamics_repair,5,120,0.46667,0.58209,0.05000,0.21667,0.29545,0.14566,0.40532,0.45455,0.05815,0.13483,0.31135,-0.01944
contact_friction_shift,1.0,residual_dynamics_repair,6,120,0.40833,0.49231,0.09167,0.22500,0.22917,0.14525,0.41364,0.46154,0.06765,0.17390,0.31144,-0.12989
contact_friction_shift,1.0,residual_dynamics_repair,7,120,0.50000,0.56000,0.07500,0.23333,0.37143,0.14596,0.41125,0.50000,0.05690,0.16091,0.31049,-0.03119
contact_friction_shift,1.0,residual_dynamics_repair,8,120,0.58333,0.53125,0.05000,0.15000,0.23684,0.14544,0.41253,0.50000,0.05790,0.14539,0.31709,0.17387
contact_friction_shift,1.0,residual_dynamics_repair,9,120,0.49167,0.56522,0.05833,0.18333,0.40541,0.13934,0.41162,0.38462,0.06082,0.16710,0.31578,0.02634
contact_friction_shift,1.0,robust_mpc_fallback,0,120,0.59167,0.16471,0.04167,0.06667,0.00000,0.21282,0.52254,0.00000,0.03715,0.11849,0.27044,0.27806
contact_friction_shift,1.0,robust_mpc_fallback,1,120,0.48333,0.09756,0.06667,0.09167,1.00000,0.21740,0.53006,0.00000,0.03707,0.12467,0.27132,0.12237
contact_friction_shift,1.0,robust_mpc_fallback,2,120,0.53333,0.20000,0.08333,0.12500,0.00000,0.21301,0.53771,0.00000,0.03832,0.15343,0.28070,0.10772
contact_friction_shift,1.0,robust_mpc_fallback,3,120,0.65000,0.18824,0.01667,0.05833,0.00000,0.21534,0.52142,0.00000,0.03298,0.08491,0.26490,0.37482
contact_friction_shift,1.0,robust_mpc_fallback,4,120,0.58333,0.23404,0.05833,0.05000,0.33333,0.21429,0.52573,0.00000,0.03523,0.11745,0.27188,0.28325
contact_friction_shift,1.0,robust_mpc_fallback,5,120,0.58333,0.13483,0.06667,0.13333,0.00000,0.21556,0.53393,0.25000,0.03723,0.12704,0.27496,0.16808
contact_friction_shift,1.0,robust_mpc_fallback,6,120,0.57500,0.09756,0.05833,0.09167,1.00000,0.22001,0.53048,0.00000,0.03715,0.12002,0.26913,0.21974
contact_friction_shift,1.0,robust_mpc_fallback,7,120,0.55000,0.17978,0.06667,0.10000,0.00000,0.21884,0.52867,0.33333,0.03948,0.13413,0.27332,0.17398
contact_friction_shift,1.0,robust_mpc_fallback,8,120,0.60000,0.21277,0.05000,0.10000,0.25000,0.21365,0.52944,1.00000,0.03582,0.11920,0.27327,0.23915
contact_friction_shift,1.0,robust_mpc_fallback,9,120,0.54167,0.21569,0.02500,0.15833,0.00000,0.20796,0.53498,0.66667,0.03465,0.12691,0.27699,0.11451
hidden_fixture_rate,0.0,active_probe_then_plan,0,120,0.56667,0.63309,0.05833,0.22500,0.30435,0.11314,0.31272,0.63636,0.08433,0.11059,0.27403,0.09485
hidden_fixture_rate,0.0,active_probe_then_plan,1,120,0.60833,0.64828,0.06667,0.15833,0.42424,0.11311,0.32115,0.65957,0.08008,0.11038,0.27518,0.21520
hidden_fixture_rate,0.0,active_probe_then_plan,2,120,0.63333,0.51163,0.05000,0.17500,0.27273,0.11518,0.33719,0.46341,0.07425,0.09791,0.28103,0.22985
hidden_fixture_rate,0.0,active_probe_then_plan,3,120,0.56667,0.58108,0.06667,0.20000,0.41026,0.11312,0.32919,0.75610,0.07858,0.11469,0.28029,0.11774
hidden_fixture_rate,0.0,active_probe_then_plan,4,120,0.55833,0.58209,0.05000,0.20833,0.39394,0.10876,0.33928,0.45652,0.07867,0.11356,0.28815,0.10414
hidden_fixture_rate,0.0,active_probe_then_plan,5,120,0.53333,0.52381,0.05000,0.25833,0.46667,0.11377,0.33363,0.57143,0.07350,0.10698,0.27659,0.02284
hidden_fixture_rate,0.0,active_probe_then_plan,6,120,0.56667,0.57576,0.08333,0.15833,0.41463,0.11561,0.32442,0.54762,0.08167,0.11675,0.27560,0.16174
hidden_fixture_rate,0.0,active_probe_then_plan,7,120,0.56667,0.58333,0.02500,0.20833,0.39394,0.10601,0.33905,0.47917,0.07750,0.09597,0.29130,0.13208
hidden_fixture_rate,0.0,active_probe_then_plan,8,120,0.52500,0.59701,0.03333,0.19167,0.35714,0.11083,0.33308,0.50000,0.07267,0.09777,0.28385,0.10991
hidden_fixture_rate,0.0,active_probe_then_plan,9,120,0.60000,0.53846,0.02500,0.16667,0.55263,0.10878,0.32621,0.47222,0.07100,0.08186,0.26910,0.22952
hidden_fixture_rate,0.0,conformal_risk_gate,0,120,0.38333,0.16867,0.38333,0.02500,0.66667,0.32055,0.77480,1.00000,0.05412,0.31902,0.36524,-0.19824
hidden_fixture_rate,0.0,conformal_risk_gate,1,120,0.36667,0.21739,0.40833,0.05833,0.00000,0.31838,0.78556,0.00000,0.05387,0.34874,0.37413,-0.28413
hidden_fixture_rate,0.0,conformal_risk_gate,2,120,0.38333,0.31461,0.43333,0.02500,0.00000,0.32381,0.77088,0.00000,0.05737,0.34866,0.36339,-0.23401
hidden_fixture_rate,0.0,conformal_risk_gate,3,120,0.28333,0.27723,0.41667,0.05833,0.00000,0.31927,0.78448,0.00000,0.05778,0.35573,0.37614,-0.37531
hidden_fixture_rate,0.0,conformal_risk_gate,4,120,0.32500,0.27451,0.41667,0.09167,0.66667,0.31567,0.78554,0.00000,0.05820,0.36354,0.37589,-0.37925
hidden_fixture_rate,0.0,conformal_risk_gate,5,120,0.30833,0.27586,0.45833,0.04167,0.00000,0.32175,0.77933,0.00000,0.05962,0.36903,0.36698,-0.35335
hidden_fixture_rate,0.0,conformal_risk_gate,6,120,0.35000,0.18391,0.43333,0.05833,0.00000,0.32101,0.78144,0.00000,0.05762,0.35851,0.37037,-0.31649
hidden_fixture_rate,0.0,conformal_risk_gate,7,120,0.25833,0.25000,0.55833,0.05833,0.00000,0.32325,0.80164,0.00000,0.06587,0.44511,0.38510,-0.51167
hidden_fixture_rate,0.0,conformal_risk_gate,8,120,0.33333,0.26263,0.45000,0.06667,0.33333,0.31843,0.78618,0.00000,0.05870,0.37562,0.37555,-0.36044
hidden_fixture_rate,0.0,conformal_risk_gate,9,120,0.32500,0.36735,0.45000,0.07500,0.33333,0.32164,0.77749,0.00000,0.05870,0.37045,0.36703,-0.37443
hidden_fixture_rate,0.0,ensemble_variance_gate,0,120,0.43333,0.43564,0.23333,0.16667,0.00000,0.28094,0.60304,0.66667,0.04418,0.25411,0.35947,-0.17734
hidden_fixture_rate,0.0,ensemble_variance_gate,1,120,0.36667,0.33028,0.24167,0.16667,0.00000,0.28290,0.62107,0.14286,0.04768,0.26267,0.37240,-0.25778
hidden_fixture_rate,0.0,ensemble_variance_gate,2,120,0.40000,0.41584,0.25833,0.13333,0.25000,0.28655,0.60792,0.75000,0.04627,0.25936,0.36364,-0.18465
hidden_fixture_rate,0.0,ensemble_variance_gate,3,120,0.40000,0.44248,0.25833,0.12500,0.20000,0.27838,0.61551,0.60000,0.04752,0.26893,0.37397,-0.18107
hidden_fixture_rate,0.0,ensemble_variance_gate,4,120,0.30000,0.41667,0.26667,0.15000,0.33333,0.28084,0.61778,0.25000,0.05010,0.28318,0.37419,-0.32394
hidden_fixture_rate,0.0,ensemble_variance_gate,5,120,0.40833,0.44037,0.28333,0.10833,0.00000,0.28538,0.60971,0.33333,0.04802,0.27586,0.36719,-0.16480
hidden_fixture_rate,0.0,ensemble_variance_gate,6,120,0.44167,0.45872,0.26667,0.10833,0.00000,0.28067,0.60549,0.12500,0.04893,0.26340,0.36398,-0.11748
hidden_fixture_rate,0.0,ensemble_variance_gate,7,120,0.40000,0.44800,0.24167,0.15000,0.25000,0.27415,0.61789,0.40000,0.04568,0.26830,0.37774,-0.20461
hidden_fixture_rate,0.0,ensemble_variance_gate,8,120,0.43333,0.43243,0.22500,0.17500,0.42857,0.27640,0.60729,0.60000,0.04585,0.25398,0.36790,-0.18567
hidden_fixture_rate,0.0,ensemble_variance_gate,9,120,0.37500,0.47273,0.30833,0.11667,0.40000,0.28598,0.61231,0.20000,0.05152,0.29072,0.36718,-0.22834
hidden_fixture_rate,0.0,mechanics_gap_auditor_v5,0,120,0.56667,0.62857,0.07500,0.15833,0.28205,0.11546,0.34058,0.60870,0.06755,0.10891,0.26126,0.16901
hidden_fixture_rate,0.0,mechanics_gap_auditor_v5,1,120,0.52500,0.58993,0.10833,0.12500,0.40426,0.11913,0.34756,0.65385,0.07647,0.12478,0.26233,0.14206
hidden_fixture_rate,0.0,mechanics_gap_auditor_v5,2,120,0.57500,0.59091,0.05000,0.15000,0.30000,0.11660,0.34481,0.61905,0.06455,0.09432,0.26259,0.20535
hidden_fixture_rate,0.0,mechanics_gap_auditor_v5,3,120,0.60000,0.68874,0.10000,0.11667,0.39474,0.11443,0.34380,0.76000,0.07055,0.12395,0.26466,0.23455
hidden_fixture_rate,0.0,mechanics_gap_auditor_v5,4,120,0.56667,0.60274,0.12500,0.15833,0.48780,0.11674,0.35193,0.61111,0.06880,0.14839,0.26747,0.12517
hidden_fixture_rate,0.0,mechanics_gap_auditor_v5,5,120,0.55833,0.55882,0.12500,0.11667,0.38889,0.12019,0.34796,0.61905,0.06855,0.13382,0.26049,0.17666
hidden_fixture_rate,0.0,mechanics_gap_auditor_v5,6,120,0.57500,0.66667,0.08333,0.13333,0.41304,0.11575,0.33315,0.55556,0.07472,0.10766,0.25679,0.20519
hidden_fixture_rate,0.0,mechanics_gap_auditor_v5,7,120,0.60000,0.61039,0.06667,0.16667,0.39623,0.11121,0.34434,0.64000,0.07538,0.11537,0.26699,0.18921
hidden_fixture_rate,0.0,mechanics_gap_auditor_v5,8,120,0.53333,0.67123,0.14167,0.14167,0.40541,0.11901,0.34618,0.65517,0.07638,0.14945,0.27031,0.10387
hidden_fixture_rate,0.0,mechanics_gap_auditor_v5,9,120,0.61667,0.56522,0.10000,0.13333,0.34783,0.11625,0.35412,0.56522,0.07305,0.12128,0.26524,0.22790
hidden_fixture_rate,0.0,oracle_mechanics_repair,0,120,0.70000,0.74419,0.05000,0.11667,0.39773,0.09148,0.12228,0.89474,0.08885,0.06781,0.17301,0.43848
hidden_fixture_rate,0.0,oracle_mechanics_repair,1,120,0.70833,0.73988,0.05000,0.09167,0.54217,0.09013,0.12624,1.00000,0.08785,0.06251,0.16649,0.47966
hidden_fixture_rate,0.0,oracle_mechanics_repair,2,120,0.72500,0.77714,0.04167,0.07500,0.48387,0.09058,0.11228,1.00000,0.08918,0.05485,0.16119,0.52784
hidden_fixture_rate,0.0,oracle_mechanics_repair,3,120,0.71667,0.79781,0.05833,0.08333,0.50562,0.09295,0.11951,0.94737,0.09002,0.07276,0.17176,0.49124
hidden_fixture_rate,0.0,oracle_mechanics_repair,4,120,0.68333,0.79781,0.05833,0.08333,0.46809,0.09284,0.12349,0.94444,0.09177,0.07768,0.17730,0.45402
hidden_fixture_rate,0.0,oracle_mechanics_repair,5,120,0.68333,0.76023,0.03333,0.10833,0.47619,0.08894,0.11858,0.94118,0.08402,0.05865,0.16890,0.44644
hidden_fixture_rate,0.0,oracle_mechanics_repair,6,120,0.65833,0.75281,0.09167,0.07500,0.50602,0.09196,0.13008,1.00000,0.09193,0.08610,0.17140,0.41875
hidden_fixture_rate,0.0,oracle_mechanics_repair,7,120,0.70000,0.81481,0.04167,0.10000,0.55556,0.09315,0.11147,1.00000,0.08393,0.06725,0.16796,0.46792
hidden_fixture_rate,0.0,oracle_mechanics_repair,8,120,0.69167,0.79144,0.06667,0.09167,0.57647,0.09684,0.11219,0.96154,0.09393,0.07356,0.16364,0.45251
hidden_fixture_rate,0.0,oracle_mechanics_repair,9,120,0.66667,0.79781,0.05833,0.12500,0.42857,0.08869,0.12689,1.00000,0.08827,0.07997,0.17663,0.38440
hidden_fixture_rate,0.0,residual_dynamics_repair,0,120,0.55000,0.50000,0.03333,0.11667,0.26829,0.15114,0.40632,0.11111,0.05382,0.09196,0.29065,0.21679
hidden_fixture_rate,0.0,residual_dynamics_repair,1,120,0.55833,0.44262,0.07500,0.19167,0.33333,0.15083,0.42578,0.44444,0.05015,0.13333,0.30008,0.08973
hidden_fixture_rate,0.0,residual_dynamics_repair,2,120,0.55000,0.58333,0.13333,0.16667,0.15152,0.15305,0.41715,0.53846,0.06082,0.15926,0.29339,0.07374
hidden_fixture_rate,0.0,residual_dynamics_repair,3,120,0.54167,0.55556,0.09167,0.10000,0.29730,0.15071,0.42030,0.58333,0.05873,0.13230,0.30226,0.17940
hidden_fixture_rate,0.0,residual_dynamics_repair,4,120,0.45833,0.54264,0.10833,0.17500,0.30303,0.14961,0.42320,0.45455,0.05732,0.15560,0.30200,-0.01603
hidden_fixture_rate,0.0,residual_dynamics_repair,5,120,0.50000,0.49153,0.05833,0.19167,0.30000,0.15380,0.41219,0.63636,0.05682,0.11548,0.29225,0.04861
hidden_fixture_rate,0.0,residual_dynamics_repair,6,120,0.52500,0.55738,0.10833,0.15000,0.22500,0.15326,0.41279,0.21429,0.06307,0.14187,0.29539,0.08915
hidden_fixture_rate,0.0,residual_dynamics_repair,7,120,0.50833,0.56522,0.05000,0.16667,0.37143,0.14547,0.41409,0.30769,0.05515,0.11875,0.30248,0.09047
hidden_fixture_rate,0.0,residual_dynamics_repair,8,120,0.44167,0.53543,0.06667,0.23333,0.17949,0.14729,0.42149,0.55556,0.05548,0.13721,0.30444,-0.07752
